Eye,Eyesight,Amla,"Mix two to four teaspoons of Indian gooseberry juice in one-half cup of water. Drink it twice daily, in the morning and evening. You can also take the juice with honey. Another option is to eat an Indian gooseberry preparation called amla murabba, which is a sweetened preserve."
Eye,Eyesight,"Almonds, Fennel and Sugar","Put one cup each of almonds, fennel and sugar candy (misri) or sugar in a blender. Blend the ingredients into a fine powder. Before going to bed, eat one tablespoon of this powder, followed by a glass of warm milk. Do this daily for at least 40 days."
Eye,Eyesight,Almonds,"Soak 5 to 10 almonds in water overnight. The next morning, peel the skin and grind the almonds. Consume this paste with a glass of warm milk. Do this daily for at least a few months."
Eye,Itchy Eyes,Green Tea,"Boil 1 cup of water. Dunk 2 green tea bags in it and allow it to soak for 5 minutes. Remove the tea bags, then let the tea cool completely. Flush your eyes twice a day with the solution until your symptoms subside. You can also put a moist and cool green tea bag over your closed eyelids for several minutes. Repeat several times a day."
Eye,Itchy Eyes,Salt Water,"Boil 1 pint of filtered water. Allow it to cool down, then add 1 teaspoon of salt to it. Mix thoroughly until the salt dissolves completely. Use it to flush your eyes of all the allergens. Or, you could dip a cotton pad or a clean tissue in this solution and wipe your eyes with it. Repeat several times a day for 2 to 3 days. Note: Always make sure the water isn't too hot, or else it may damage your eyes, Also, use separate cotton pads or tissues for each eye."
Eye,Itchy Eyes,Cold Milk Soak,"Dab a clean cotton ball in cold milk, Rub it around your closed eyes. Do this twice a day, once in the morning and once in the evening. You can also place a cotton ball soaked in milk over your eyes as a compress for 15 to 20 minutes for an instant cooling effect. Do it 3 or 4 times a day."
Eye,Itchy Eyes,Witch Hazel,Dip a cotton swab in witch hazel and wipe it along the edge of your top eyelid. Repeat on the lower eyelid with the other end of the cotton swab dipped in witch hazel. Use another cotton swab for the other eye. Do this 2 times a day for a few days. Another option is to use any over-the-counter witch hazel wet tissues. Place them over your closed eyes for 15 minutes. Repeat 3 times a day to get effective results.
Eye,Itchy Eyes,Aloe Vera Gel,"Rinse an aloe vera leaf thoroughly. Slit it open and extract the gel. Anoint the outside of your eyelids with this gel. Leave it on for 15 to 20 minutes, then rinse it off. Do this 2 times a day or as needed. Another option is to soak a cotton pad in aloe vera juice and place it over your closed eyes. Rinse your eyes after 15 minutes. Do this twice daily for a couple of days."
Eye,Itchy Eyes,Rose Water,"Rinse your eyes with pure rose water at least twice a day. You can also use rose water as eye drops for instant relief. Put 2 or 3 drops of rose water into the inflamed eye, twice a day. Dip 2 cotton balls in rose water and place them over your closed eyes for 15 to 20 minutes, 2 or 3 times a day."
Eye,Itchy Eyes,Chamomile Tea,"Steep 1 chamomile tea bag in a cup of hot water for 5 minutes. Remove the tea bag, then allow the tea to cool. Use the cool tea as an effective eyewash, 2 or 3 times a day. Alternatively, put used chamomile tea bags in the refrigerator. Put the chilled tea bags over your clased eyelids for about 10 minutes. Do these 3 or 4 times a day for fast recovery."
Eye,Itchy Eyes,Ice Pack,"The simplest way to do this is to soak a cloth in ice cold water, wring it out and place it over your eyes. Remove after 5 minutes and repeat a few more times. Alternatively, wrap some ice cubes or a package of frozen food like peas in a clean cotton towel. Place it over your closed eyelids and remove it after 5 to 10 minutes. Repeat 2 or 3 times more."
Eye,Itchy Eyes,Cucumber,Thoroughly wash a cucumber and cut it into thick slices. Refrigerate the slices for 15 to 20 minutes. Put the chilled cucumber slices over your closed eyes for at least 10 minutes. Repeat 4 or 5 times a day. You can use raw potatoes (peeled and sliced) the same way to combat itchiness in the eyes.
Eye,Itchy Eyes,Castor Oil,"Using a sterile dropper, put a drop of cold-pressed castor oil in each eye at night before going to sleep. If you have dry eyes, you can use it daily to lubricate your eyes. When suffering from conditions like blepharitis, dip a cotton swab in the oil and wipe it along the outside of your eyelid to help clear up the Infection. You can also place a warm towel over your closed eyelid for 15 to 20 minutes. Do this a couple of times a day for a few days. Note: Make sure the oil you use is organic and hexane free castor oil. Do not put castor oil in your eyes if it causes a lot of burning and redness in the eyes."
Face,Fairness/Facial Cleaning,Lemon Juice,"Apply freshly squeezed lemon juice on your entire face and neck, as well as other exposed body parts. Allow it to sit for 10 minutes, then rinse it off with lukewarm water. Another option is to squeeze out the juice of half of a lemon and mix in 1 to 2 tablespoons of raw honey. Apply it on your face and leave it on for 15 minutes before rinsing it off."
Face,Fairness/Facial Cleaning,Rose Water,"Dip a cotton ball in rose water and cleanse your face gently. Or, soak a cotton pad in pure rose water. (You can also add a little honey in the rose water and then use it.) Gently apply it on your skin. Leave it on for 15 minutes. You do not need to rinse it off. Do this daily at night."
Face,Fairness/Facial Cleaning,Water,"Drink at least 8 to 10 glasses of water daily. Drink a few cups of herbal teas like chamomile tea, green tea, ginger tea, peppermint tea and others. Include fresh fruit and vegetable juices in your diet. Coconut water will also add to your fluid intake."
Face,Fairness/Facial Cleaning,Turmeric and Gram Flour,"Make a paste by mixing equal amounts of turmeric powder and gram flour with a little water or milk. Apply it evenly on your skin and leave it on until it dries. Wash it off with lukewarm water, scrubbing your skin gently using circular motions. Do this once a week."
Face,Fairness/Facial Cleaning,Glycerin,"Mix 2 tablespoons. corn-starch, 2 tablespoons. glycerine, and 1/2 cup water until smooth. Heat in a small pan placed in a water bath inside another pan. Heat until thick and clear; it will have the consistency of pudding. Do not boil. Cool completely, use in place of soap to cleanse your skin. (If mixture is too thick, you may thick it by adding a little water, 1 tablespoon. at a time, until you reach the desired consistency."
Face,Fairness/Facial Cleaning,Extra-Virgin Coconut Oil,"Put 1 tablespoon of extra-virgin coconut oil in your mouth. Swish it around your mouth for about 20 minutes. Spit it out, then brush your teeth. Do this daily in the morning, on an empty stomach. Note: Do not gargle or swallow the oil."
Face,Fairness/Facial Cleaning,Instant Oatmeal,"Put 2 tablespoons of instant oatmeal in a bowl. Add 2 tablespoons of plain yogurt and 1 tablespoon of honey. Mix the ingredients well. Apply the paste on your face and massage using circular motions to scrub off the dead cells. Let it sit on your skin for another 10 to 15 minutes. Again, scrub it off, then rinse your skin with cool water. Pat dry your skin and apply a light moisturizer. Exfoliation should be done only once every week or two, depending upon how sensitive your skin is."
Face,Fairness/Facial Cleaning,Coconut Oil,"Warm up some coconut oil. Apply the warm oil on your face, neck, hands and legs. Gently massage it into your skin for a few minutes, then let it penetrate deep into your skin for another 15 or 20 minutes. Rinse it off with lukewarm water. Use this treatment once daily or every few days."
Face,Fairness/Facial Cleaning,Oil/Butter,"You can use coconut oil, shea butter or olive oil as a natural moisturizer for your skin. Those with oily skin type can use a very light oil like jojoba oil."
Face,Mumps,Dried Mullein Leaves,Add one tablespoon of dried mullein leaves to the steeping ball. Place it in a cup and pour boiling water into the cup. Allow it to soak for about 10 minutes so that the properties of the mullein are released. Soak a clean cloth in the mullein tea and place it over the swollen area for a few minutes. Repeat several times a day for a week. You can also drink one to two cups of mullein tea daily to speed up the healing process.
Face,Mumps,Banyan Leaf,"Clean one large banyan leaf and dab clarified butter on it. Warm the leaf and apply the warm leaf over the inflamed area. Secure it with a bandage or tape. Leave it on for a couple of hours, or overnight for best results. Follow this remedy twice daily for about a week."
